id,nombre_canonico,tipo,es_clave,categoria,metadata,fecha_creacion,ultima_mencion
2645,Grupo Consultor de Mercados Agrícolas,ORG,0,,,2026-02-21 21:59:36,
2646,Corte Donald,ORG,0,,,2026-02-21 21:59:36,
2647,Ebrar,PER,0,,,2026-02-21 21:59:36,
2648,Marcelo Ebrar,PER,0,,,2026-02-21 21:59:36,
2649,Corte de EU,ORG,0,,,2026-02-21 21:59:36,
2650,Suprema Corte de,ORG,0,,,2026-02-21 21:59:37,
2651,ANIDIGRAF,ORG,0,,,2026-02-21 21:59:37,
2652,Pros,ORG,0,,,2026-02-21 21:59:37,
2653,Visa International,ORG,0,,,2026-02-21 21:59:37,
2654,Prosa,ORG,0,,,2026-02-21 21:59:37,
2655,Vis,ORG,0,,,2026-02-21 21:59:37,
2656,Comisión Antimonopolios de México,ORG,0,,,2026-02-21 21:59:37,
2657,Gavin,PER,0,,,2026-02-21 21:59:37,
2658,##EPA,ORG,0,,,2026-02-21 21:59:38,
2659,Olof Gill,PER,0,,,2026-02-21 21:59:39,
2660,Cortes,ORG,0,,,2026-02-21 21:59:39,
2661,CNN,ORG,0,,,2026-02-21 21:59:39,
2662,Yahaira N b,PER,0,,,2026-02-21 21:59:39,
2663,La Mafias de Barrio,ORG,0,,,2026-02-21 21:59:39,
2664,Los Ruiz Ruiz,PER,0,,,2026-02-21 21:59:40,
2665,##andro Agustín Tello,PER,0,,,2026-02-21 21:59:40,
2666,Copérnico,PER,0,,,2026-02-21 21:59:40,
2667,Nicolás Copérnico,PER,0,,,2026-02-21 21:59:40,
2668,Abel Ayala,PER,0,,,2026-02-21 21:59:40,
2669,Abel Ayala Flores,PER,0,,,2026-02-21 21:59:40,
2670,Unión Ganadera Regional de,ORG,0,,,2026-02-21 21:59:40,
2671,Parque Bicentenario Refinería,LOC,0,,,2026-02-21 21:59:41,
2672,##ucalpan,LOC,0,,,2026-02-21 21:59:41,
2673,##einba,PER,0,,,2026-02-21 21:59:41,
2674,##chos,ORG,0,,,2026-02-21 21:59:41,
2675,##um,ORG,0,,,2026-02-21 21:59:41,
2676,Región Centro de Coahuila,LOC,0,,,2026-02-21 21:59:41,
2677,Colinas de Santiago,LOC,0,,,2026-02-21 21:59:41,
2678,Raymundo Romo García,PER,0,,,2026-02-21 21:59:42,
2679,##ba,PER,0,,,2026-02-21 21:59:42,
2680,##ein,LOC,0,,,2026-02-21 21:59:42,
2681,##evar Centenario,LOC,0,,,2026-02-21 21:59:42,
2682,##ar Centenario,LOC,0,,,2026-02-21 21:59:42,
2683,Antonio Sánchez Espinoza,PER,0,,,2026-02-21 21:59:43,
2684,Omar Tapia,PER,0,,,2026-02-21 21:59:43,
2685,Laguna,PER,0,,,2026-02-21 21:59:43,
2686,Lorenzo Soto Dávila,PER,0,,,2026-02-21 21:59:43,
2687,Salvador Pérez Villalobos,PER,0,,,2026-02-21 21:59:43,
2688,Club León,ORG,0,,,2026-02-21 21:59:43,
2689,Cañoneros del Mazatlán FC,ORG,0,,,2026-02-21 21:59:43,
2690,Corona,LOC,0,,,2026-02-21 21:59:43,
2691,Nou Camp,LOC,0,,,2026-02-21 21:59:43,
2692,McConaughey,PER,0,,,2026-02-21 21:59:43,
2693,Claudia Sheinbuam Pardo,PER,0,,,2026-02-21 21:59:43,
2694,Gto,LOC,0,,,2026-02-21 21:59:43,
2695,Claudia Herrera Blanc,PER,0,,,2026-02-21 21:59:44,
2696,Canada Beef,ORG,0,,,2026-02-21 21:59:44,
2697,Canadá Punta,ORG,0,,,2026-02-21 21:59:44,
2698,Mita,LOC,0,,,2026-02-21 21:59:44,
2699,Correo Ilustrado,ORG,0,,,2026-02-21 21:59:44,
2700,GAM,LOC,0,,,2026-02-21 21:59:44,
2701,Galería de Arte Mexicano,LOC,0,,,2026-02-21 21:59:44,
2702,##sele Ortiz,PER,0,,,2026-02-21 21:59:45,
2703,##irth,PER,0,,,2026-02-21 21:59:45,
2704,Emmanuel Campaña,PER,0,,,2026-02-21 21:59:45,
2705,Sala de Despecho,LOC,0,,,2026-02-21 21:59:45,
2706,Sala de Despecho Puebla,LOC,0,,,2026-02-21 21:59:45,
2707,ALCE,ORG,0,,,2026-02-21 21:59:45,
2708,Be,PER,0,,,2026-02-21 21:59:45,
2709,PSOE,ORG,0,,,2026-02-21 21:59:45,
2710,Vo,ORG,0,,,2026-02-21 21:59:45,
2711,Andalucía,LOC,0,,,2026-02-21 21:59:45,
2712,Aragón,LOC,0,,,2026-02-21 21:59:45,
2713,Castilla y León,LOC,0,,,2026-02-21 21:59:45,
2714,Extremadura,LOC,0,,,2026-02-21 21:59:45,
2715,Cooperativa La Cruz Azul,ORG,0,,,2026-02-21 21:59:45,
2716,Pachuca,LOC,0,,,2026-02-21 21:59:45,
2717,Hgo,LOC,0,,,2026-02-21 21:59:45,
2718,Ariel Venadito,PER,0,,,2026-02-21 21:59:45,
2719,"Centro de Bachillerato Tecnológico, Industrial",ORG,0,,,2026-02-21 21:59:45,
2720,León León,LOC,0,,,2026-02-21 21:59:45,
2721,Gto.,LOC,0,,,2026-02-21 21:59:45,
2722,Los Altos de,LOC,0,,,2026-02-21 21:59:46,
2723,Asia - Pacífico,LOC,0,,,2026-02-21 21:59:46,
2724,UC,ORG,0,,,2026-02-22 16:01:29,
2725,##MS,ORG,0,,,2026-02-22 16:01:29,
2726,Capital del Acero,LOC,0,,,2026-02-22 16:01:29,
2727,Finlandia,ORG,0,,,2026-02-22 16:01:29,
2728,Balzac,PER,0,,,2026-02-22 16:01:30,
2729,Tolstoi,PER,0,,,2026-02-22 16:01:30,
2730,##illiam,PER,0,,,2026-02-22 16:01:30,
2731,Dante,PER,0,,,2026-02-22 16:01:30,
2732,Flaubert,PER,0,,,2026-02-22 16:01:30,
2733,García Márquez,PER,0,,,2026-02-22 16:01:30,
2734,Borges,PER,0,,,2026-02-22 16:01:30,
2735,Rulfo,PER,0,,,2026-02-22 16:01:30,
2736,Goethe,PER,0,,,2026-02-22 16:01:30,
2737,Cervantes,PER,0,,,2026-02-22 16:01:30,
2738,David Martínez Guzmán,PER,0,,,2026-02-22 16:01:30,
2739,Secretaría de Seguridad Ciudadana,ORG,0,,,2026-02-22 16:01:30,
2740,SSC,ORG,0,,,2026-02-22 16:01:30,
2741,Guadalupe Chavira,PER,0,,,2026-02-22 16:01:31,
2742,Presidenta de México,PER,0,,,2026-02-22 16:01:31,
2743,Infonavit,ORG,0,,,2026-02-22 16:01:31,
2744,Hospital de,LOC,0,,,2026-02-22 16:01:31,
2745,Especialidad del Seguro Social,LOC,0,,,2026-02-22 16:01:31,
2746,Servicio Secreto,ORG,0,,,2026-02-22 16:01:32,
2747,Servicio Secreto de Estados Unidos,ORG,0,,,2026-02-22 16:01:32,
2748,donald,LOC,0,,,2026-02-22 16:01:32,
2749,Washington DC,LOC,0,,,2026-02-22 16:01:32,
2750,Lago,LOC,0,,,2026-02-22 16:01:32,
2751,Mar - a,LOC,0,,,2026-02-22 16:01:32,
2752,Cristian Castro,PER,0,,,2026-02-22 16:01:32,
2753,Coliseo Centenario,LOC,0,,,2026-02-22 16:01:32,
2754,##torreon,ORG,0,,,2026-02-22 16:01:32,
2755,Truth Social,ORG,0,,,2026-02-22 16:01:33,
2756,Supremo,ORG,0,,,2026-02-22 16:01:33,
2757,Tribunal Supremo,ORG,0,,,2026-02-22 16:01:33,
2758,Arturo Rangel Aguirre,PER,0,,,2026-02-22 16:01:33,
2759,Dirección de Pensiones de Torreón,ORG,0,,,2026-02-22 16:01:33,
2760,##endra Modi,PER,0,,,2026-02-22 16:01:33,
2761,Nar,PER,0,,,2026-02-22 16:01:33,
2762,González Gamio,PER,0,,,2026-02-22 16:01:34,
2763,Luis Gutiérrez Romero,PER,0,,,2026-02-22 16:01:34,
2764,Alta,LOC,0,,,2026-02-22 16:01:34,
2765,Quintana,PER,0,,,2026-02-22 16:01:34,
2766,Enrique Quintana,PER,0,,,2026-02-22 16:01:34,
2767,##o Cordera Campos,PER,0,,,2026-02-22 16:01:34,
2768,Roland,PER,0,,,2026-02-22 16:01:34,
2769,El Financiero,ORG,0,,,2026-02-22 16:01:34,
2770,Leonardo Páez,PER,0,,,2026-02-22 16:01:34,
2771,Universidad de la Policía,ORG,0,,,2026-02-22 16:01:35,
2772,El Gobierno de la Ciudad de México,ORG,0,,,2026-02-22 16:01:35,
2773,Antonio Gershenson,PER,0,,,2026-02-22 16:01:35,
2774,##ledo,PER,0,,,2026-02-22 16:01:35,
2775,Rob,PER,0,,,2026-02-22 16:01:35,
2776,Hospital de Especialidades del IMSS,ORG,0,,,2026-02-22 16:01:35,
2777,Inditex,ORG,0,,,2026-02-22 16:01:35,
2778,Reserva de la Monarca,LOC,0,,,2026-02-22 16:01:35,
2779,UP,ORG,0,,,2026-02-24 16:01:31,
2780,##cali,LOC,0,,,2026-02-24 16:01:31,
2781,Aguas,LOC,0,,,2026-02-24 16:01:31,
2782,##entes,LOC,0,,,2026-02-24 16:01:31,
2783,Tribunal Superior,ORG,0,,,2026-02-24 16:01:31,
2784,##zanillo,LOC,0,,,2026-02-24 16:01:31,
2785,Man,LOC,0,,,2026-02-24 16:01:31,
2786,Puerto Vallarta,LOC,0,,,2026-02-24 16:01:31,
2787,##osei,PER,0,,,2026-02-24 16:01:31,
2788,Ry,PER,0,,,2026-02-24 16:01:31,
2789,Dan,ORG,0,,,2026-02-24 16:01:31,
2790,##hos,ORG,0,,,2026-02-24 16:01:31,
2791,##bra Danhos,ORG,0,,,2026-02-24 16:01:31,
2792,Chrys,ORG,0,,,2026-02-24 16:01:31,
2793,##ler,ORG,0,,,2026-02-24 16:01:31,
2794,Auditoría,ORG,0,,,2026-02-24 16:01:32,
2795,##meca,ORG,0,,,2026-02-24 16:01:32,
2796,Ol,LOC,0,,,2026-02-24 16:01:32,
2797,Dos Bocas,LOC,0,,,2026-02-24 16:01:32,
2798,Sur,ORG,0,,,2026-02-24 16:01:32,
2799,Banamex,ORG,0,,,2026-02-24 16:01:32,
2800,Citi,ORG,0,,,2026-02-24 16:01:32,
2801,##a Banamex,ORG,0,,,2026-02-24 16:01:32,
2802,Chubb,ORG,0,,,2026-02-24 16:01:32,
2803,Andrés Manuel López Beltrán,PER,0,,,2026-02-24 16:01:33,
2804,Andy López Beltrán,PER,0,,,2026-02-24 16:01:33,
2805,##zbe,LOC,0,,,2026-02-24 16:01:33,
2806,##tran,LOC,0,,,2026-02-24 16:01:33,
2807,El Men,PER,0,,,2026-02-24 16:01:33,
2808,Don Poseidón,PER,0,,,2026-02-24 16:01:33,
2809,Glafira,PER,0,,,2026-02-24 16:01:33,
2810,Grupo Financiero Banamex,ORG,0,,,2026-02-24 16:01:33,
2811,##an Villafañe,PER,0,,,2026-02-24 16:01:34,
2812,Eli,PER,0,,,2026-02-24 16:01:34,
2813,##ros de,ORG,0,,,2026-02-24 16:01:34,
2814,##s Laguna,ORG,0,,,2026-02-24 16:01:34,
2815,Astados,ORG,0,,,2026-02-24 16:01:34,
2816,Ast,ORG,0,,,2026-02-24 16:01:34,
2817,##reo,ORG,0,,,2026-02-24 16:01:34,
2818,Halcones de Ciudad Obregón,ORG,0,,,2026-02-24 16:01:34,
2819,Rayos,ORG,0,,,2026-02-24 16:01:34,
2820,Toro,ORG,0,,,2026-02-24 16:01:34,
2821,Comarca Lagunera,LOC,0,,,2026-02-24 16:01:34,
2822,Arena Sonora,LOC,0,,,2026-02-24 16:01:34,
2823,Va Sheinbaum,PER,0,,,2026-02-24 16:01:34,
2824,Nueva.,LOC,0,,,2026-02-24 16:01:34,
2825,San Francisco.,ORG,0,,,2026-02-24 16:01:34,
2826,##dEx,ORG,0,,,2026-02-24 16:01:35,
2827,FedEx,ORG,0,,,2026-02-24 16:01:35,
2828,Banco Nacional de México,ORG,0,,,2026-02-24 16:01:35,
2829,Citigroup,ORG,0,,,2026-02-24 16:01:35,
2830,##ore Sura,ORG,0,,,2026-02-24 16:01:35,
2831,General Atlantic,ORG,0,,,2026-02-24 16:01:35,
2832,Estado de Qatar,ORG,0,,,2026-02-24 16:01:35,
2833,##amex,ORG,0,,,2026-02-24 16:01:35,
2834,Tepeyac,LOC,0,,,2026-02-24 16:01:35,
2835,La Marquesa,LOC,0,,,2026-02-24 16:01:35,
2836,Basílica de Guadalupe,LOC,0,,,2026-02-24 16:01:35,
2837,Ocoyoacac,LOC,0,,,2026-02-24 16:01:35,
2838,Cuajimalpa,LOC,0,,,2026-02-24 16:01:35,
2839,Doug Ford,PER,0,,,2026-02-24 16:01:35,
2840,Toronto,LOC,0,,,2026-02-24 16:01:35,
2841,Ontario,LOC,0,,,2026-02-24 16:01:35,
2842,Comité de Promoción de la Inversión Farmacéutica,ORG,0,,,2026-02-24 16:01:35,
2843,Bravo,PER,0,,,2026-02-24 16:01:35,
2844,Instituto de Planeación,ORG,0,,,2026-02-24 16:01:35,
2845,Sindicato Nacional de Trabajadores de la Compañía Hulera Tornel,ORG,0,,,2026-02-24 16:01:35,
2846,Méx,LOC,0,,,2026-02-24 16:01:35,
2847,##titlán,LOC,0,,,2026-02-24 16:01:35,
2848,Miguel Velázquez,PER,0,,,2026-02-24 16:01:36,
2849,Víctor M. Toledo,PER,0,,,2026-02-24 16:01:36,
2850,Colec,ORG,0,,,2026-02-24 16:01:36,
2851,##tivo Maya de los Chenes,ORG,0,,,2026-02-24 16:01:36,
2852,##lchén,LOC,0,,,2026-02-24 16:01:36,
2853,Hope,LOC,0,,,2026-02-24 16:01:36,
2854,Trabajo de la Cámara de Diputados,ORG,0,,,2026-02-24 16:01:36,
2855,Nueva Generación,ORG,0,,,2026-02-24 16:01:36,
2856,Nemesio Oseguera Cervantes,PER,0,,,2026-02-24 16:01:36,
2857,CB,ORG,0,,,2026-02-24 16:01:37,
2858,Oficina de Aduanas y Protección Fronteriza de Estados Unidos,ORG,0,,,2026-02-24 16:01:37,
2859,##IR,LOC,0,,,2026-02-24 16:01:37,
2860,##AC,LOC,0,,,2026-02-24 16:01:37,
2861,Telefónica,ORG,0,,,2026-02-24 16:01:37,
2862,Men,PER,0,,,2026-02-24 16:01:37,
2863,Christopher Padilla,PER,0,,,2026-02-24 16:01:37,
2864,Group,ORG,0,,,2026-02-24 16:01:37,
2865,Estado de la Unión,ORG,0,,,2026-02-24 16:01:38,
2866,##cán,LOC,0,,,2026-02-24 16:01:38,
2867,##oa,LOC,0,,,2026-02-24 16:01:38,
2868,A1 Aguascalientes,ORG,0,,,2026-02-24 16:01:38,
2869,Aguascali,LOC,0,,,2026-02-24 16:01:38,
2870,Planta,ORG,0,,,2026-02-24 16:01:39,
2871,Topo Chico,ORG,0,,,2026-02-24 16:01:39,
2872,Path,ORG,0,,,2026-03-03 19:12:53,
2873,Golfo,LOC,0,,,2026-03-03 19:12:54,
2874,Tribunal de Comercio Internacional de Estados Unidos,ORG,0,,,2026-03-03 19:12:54,
2875,Tribunal,ORG,0,,,2026-03-03 19:12:54,
2876,Poncho Almeraz,PER,0,,,2026-03-03 19:12:54,
2877,Distrito 5,ORG,0,,,2026-03-03 19:12:54,
2878,Agencia de Investigación Criminal,ORG,0,,,2026-03-03 19:12:54,
2879,Fiscalía General de,ORG,0,,,2026-03-03 19:12:54,
2880,Región Norte II,ORG,0,,,2026-03-03 19:12:54,
2881,Acu,LOC,0,,,2026-03-03 19:12:54,
2882,Segundo de Distrito,ORG,0,,,2026-03-03 19:12:55,
2883,##s Mercantiles,ORG,0,,,2026-03-03 19:12:55,
2884,David Martínez,PER,0,,,2026-03-03 19:12:55,
2885,Fintech Advisory,ORG,0,,,2026-03-03 19:12:55,
2886,Salón Tesorería,LOC,0,,,2026-03-03 19:12:55,
2887,Antonio Rodríguez Fuentes,PER,0,,,2026-03-03 19:12:55,
2888,CAP,ORG,0,,,2026-03-03 19:12:55,
2889,Cámara de la Propiedad Inmobiliaria,ORG,0,,,2026-03-03 19:12:55,
2890,Lourdes Cobos,PER,0,,,2026-03-03 19:12:55,
2891,CIAC,ORG,0,,,2026-03-03 19:12:55,
2892,##frén Pérez Ortega,PER,0,,,2026-03-03 19:12:56,
2893,Centro de BachilleratoTecnológico Industrial y de Servicios,ORG,0,,,2026-03-03 19:12:56,
2894,Mesas de Paz de la Región Laguna,ORG,0,,,2026-03-03 19:12:56,
2895,CBTIS 4,ORG,0,,,2026-03-03 19:12:56,
2896,##TIS,ORG,0,,,2026-03-03 19:12:56,
2897,##TIS 4,ORG,0,,,2026-03-03 19:12:56,
2898,Torres,PER,0,,,2026-03-03 19:12:56,
2899,Grupo de Defensa Laboral de Trabajadores de AHMSA A. C,ORG,0,,,2026-03-03 19:12:56,
2900,CEEY,ORG,0,,,2026-03-03 19:12:57,
2901,Centro de Estudios Espinosa Yglesias,ORG,0,,,2026-03-03 19:12:57,
2902,Tribunal de Apelaciones del Circuito Federal de Estados Unidos,ORG,0,,,2026-03-03 19:12:57,
2903,William I. Robinson,PER,0,,,2026-03-03 19:12:57,
2904,Oriente Medio,LOC,0,,,2026-03-03 19:12:57,
2905,Sudán,LOC,0,,,2026-03-03 19:12:57,
2906,Myanmar,LOC,0,,,2026-03-03 19:12:57,
2907,Monterrey del,ORG,0,,,2026-03-03 19:12:57,
2908,Tribunal Electoral del Poder de la Federación,ORG,0,,,2026-03-03 19:12:57,
2909,gobernador Durazo,PER,0,,,2026-03-03 19:12:58,
2910,Sie,ORG,0,,,2026-03-03 19:12:58,
2911,##mens Energy,ORG,0,,,2026-03-03 19:12:58,
2912,##s Energy,ORG,0,,,2026-03-03 19:12:58,
2913,##ntia,ORG,0,,,2026-03-03 19:12:58,
2914,Ese,ORG,0,,,2026-03-03 19:12:58,
2915,Esentia,ORG,0,,,2026-03-03 19:12:58,
2916,##men,ORG,0,,,2026-03-03 19:12:58,
2917,Coordinación 8M,ORG,0,,,2026-03-03 19:12:58,
2918,Glorieta de las Mujeres que Luchan,LOC,0,,,2026-03-03 19:12:58,
2919,Calle,PER,0,,,2026-03-03 19:12:58,
2920,Pedro Salmerón Sanginés I,PER,0,,,2026-03-03 19:12:58,
2921,Fernando Benítez,PER,0,,,2026-03-03 19:12:58,
2922,Papa,ORG,0,,,2026-03-03 19:12:58,
2923,Imperio,ORG,0,,,2026-03-03 19:12:58,
2924,Federación Internacional de Futbol Asociación,ORG,0,,,2026-03-03 19:12:59,
2925,Representante Comercial,PER,0,,,2026-03-03 19:12:59,
2926,China Washington,ORG,0,,,2026-03-03 19:12:59,
2927,Cece,PER,0,,,2026-03-03 19:12:59,
2928,##án Cortés,PER,0,,,2026-03-03 19:12:59,
2929,Carlos Monsiváis,PER,0,,,2026-03-03 19:12:59,
2930,Francisco Cervantes de Salazar,PER,0,,,2026-03-03 19:12:59,
2931,Hern,PER,0,,,2026-03-03 19:12:59,
2932,Salvador Novo,PER,0,,,2026-03-03 19:12:59,
2933,Banco Europeo de Inversiones,ORG,0,,,2026-03-03 19:12:59,
2934,Felipe Macías,PER,0,,,2026-03-03 19:12:59,
2935,Felipe Fernando Macías Olvera,PER,0,,,2026-03-03 19:12:59,
2936,de Querétaro,LOC,0,,,2026-03-03 19:12:59,
2937,Gas Coahuila,ORG,0,,,2026-03-03 19:12:59,
2938,Shel,ORG,0,,,2026-03-03 19:12:59,
2939,##los Carpinteyro,PER,0,,,2026-03-03 19:12:59,
2940,Fibra Mty,ORG,0,,,2026-03-03 19:12:59,
2941,##ine Gasman,PER,0,,,2026-03-03 19:13:00,
2942,Mencho,PER,0,,,2026-03-03 19:13:00,
2943,Riad,LOC,0,,,2026-03-03 19:13:00,
2944,Colima,LOC,0,,,2026-03-03 19:13:00,
2945,Alfredo Sahagún Sánchez,PER,0,,,2026-03-03 19:13:00,
2946,IMEF,ORG,0,,,2026-03-03 19:13:00,
2947,OIEA,ORG,0,,,2026-03-03 19:13:00,
2948,Nat,LOC,0,,,2026-03-03 19:13:00,
2949,##anz,LOC,0,,,2026-03-03 19:13:00,
2950,Fiscalía de Coahuila,ORG,0,,,2026-03-04 02:16:36,
2951,Sierra Mojada,LOC,0,,,2026-03-04 02:16:36,
2952,Coahui,ORG,0,,,2026-03-04 02:16:36,
2953,Esco,LOC,0,,,2026-03-04 02:16:36,
2954,##bedo,LOC,0,,,2026-03-04 02:16:36,
2955,##de,LOC,0,,,2026-03-04 02:16:37,
2956,Allen,LOC,0,,,2026-03-04 02:16:37,
2957,##deres Mexicanos,ORG,0,,,2026-03-04 02:16:37,
2958,##deres Mexic,ORG,0,,,2026-03-04 02:16:37,
2959,CVG,ORG,0,,,2026-03-04 02:16:37,
2960,##ital,ORG,0,,,2026-03-04 02:16:37,
2961,##asolo,LOC,0,,,2026-03-04 02:16:37,
2962,Pénjamo,LOC,0,,,2026-03-04 02:16:37,
2963,##ura,LOC,0,,,2026-03-04 02:16:38,
2964,Grupo,ORG,0,,,2026-03-04 02:16:38,
2965,##taños Coahuila,LOC,0,,,2026-03-04 02:16:38,
2966,Cas,LOC,0,,,2026-03-04 02:16:38,
2967,Financiero,LOC,0,,,2026-03-04 02:16:38,
2968,##ódico La Voz,ORG,0,,,2026-03-04 02:16:38,
2969,MILENI,LOC,0,,,2026-03-04 02:16:38,
2970,Sabinas,LOC,0,,,2026-03-04 02:16:38,
2971,El Pinabete,LOC,0,,,2026-03-04 02:16:39,
2972,##gri,ORG,0,,,2026-03-04 02:16:39,
2973,Pilgrim,ORG,0,,,2026-03-04 02:16:39,
2974,##grims,PER,0,,,2026-03-04 02:16:39,
2975,Cuatro Ciénegas,LOC,0,,,2026-03-04 02:16:39,
2976,##ampo,LOC,0,,,2026-03-04 02:16:39,
2977,Revista TyT,ORG,0,,,2026-03-04 02:16:40,
2978,FreightCar America,ORG,0,,,2026-03-04 02:16:40,
2979,Parque Industrial Aeropuerto,ORG,0,,,2026-03-04 02:16:40,
2980,##era,LOC,0,,,2026-03-04 02:16:40,
2981,Front,LOC,0,,,2026-03-04 02:16:40,
2982,Ciudad Frontera,LOC,0,,,2026-03-04 02:16:40,
2983,Capital México,ORG,0,,,2026-03-04 02:16:40,
2984,##gata de,ORG,0,,,2026-03-04 02:16:40,
2985,Primero,ORG,0,,,2026-03-04 02:16:40,
2986,Primero de,ORG,0,,,2026-03-04 02:16:40,
2987,Planta Química del Rey de Peñoles,ORG,0,,,2026-03-04 02:16:41,
2988,Fito Galindo,PER,0,,,2026-03-04 02:16:41,
2989,##fare de Frontera,LOC,0,,,2026-03-04 02:16:41,
2990,La Prensa de Coahuila,ORG,0,,,2026-03-04 02:16:41,
2991,FreightCar,ORG,0,,,2026-03-04 02:16:41,
2992,Capital Coahuila,ORG,0,,,2026-03-04 02:16:42,
2993,Banda,ORG,0,,,2026-03-04 02:16:42,
2994,##taño,PER,0,,,2026-03-04 02:16:42,
2995,Freight,PER,0,,,2026-03-04 02:16:42,
2996,##car,ORG,0,,,2026-03-04 02:16:42,
2997,El Coahuilen,ORG,0,,,2026-03-04 02:16:42,
2998,##ightcar América,ORG,0,,,2026-03-04 02:16:42,
2999,Coahuilen,LOC,0,,,2026-03-04 02:16:42,
3000,Canal Sacramento,LOC,0,,,2026-03-04 02:16:42,
3001,Const,ORG,0,,,2026-03-04 02:16:42,
3002,Constellation Brands,ORG,0,,,2026-03-04 02:16:42,
3003,##ellation Brands,ORG,0,,,2026-03-04 02:16:42,
3004,El Heraldo de Saltillo,ORG,0,,,2026-03-04 02:16:42,
3005,Heraldo de Saltillo,ORG,0,,,2026-03-04 02:16:42,
3006,Capital,ORG,0,,,2026-03-04 02:16:43,
3007,Ciudad Acuña,LOC,0,,,2026-03-04 02:16:43,
3008,Medio Ambiente,ORG,0,,,2026-03-04 02:16:43,
3009,CONANP,ORG,0,,,2026-03-04 02:16:43,
3010,##ANP,ORG,0,,,2026-03-04 02:16:43,
3011,Alcalde de Morelos,PER,0,,,2026-03-04 02:16:44,
3012,El Co,ORG,0,,,2026-03-04 02:16:44,
3013,##ion Inmagusa,ORG,0,,,2026-03-04 02:16:44,
3014,Maxion Inmagusa,ORG,0,,,2026-03-04 02:16:44,
3015,Max,ORG,0,,,2026-03-04 02:16:44,
3016,El Coahuilense,LOC,0,,,2026-03-04 02:16:44,
3017,##ahuilense,LOC,0,,,2026-03-04 02:16:44,
3018,##ion,ORG,0,,,2026-03-04 02:16:44,
3019,El Siglo,ORG,0,,,2026-03-04 02:16:44,
3020,##taños,LOC,0,,,2026-03-04 02:16:44,
3021,lac,ORG,0,,,2026-03-04 02:16:45,
3022,del Río,LOC,0,,,2026-03-04 02:16:45,
3023,##uster Industrial,ORG,0,,,2026-03-04 02:16:45,
3024,##aga,LOC,0,,,2026-03-04 02:16:45,
3025,Arte,LOC,0,,,2026-03-04 02:16:45,
3026,Escobedo,ORG,0,,,2026-03-04 02:16:45,
3027,##be,ORG,0,,,2026-03-04 02:16:45,
3028,Sener,ORG,0,,,2026-03-04 02:16:46,
3029,CF,ORG,0,,,2026-03-04 02:16:46,
3030,Múzquiz,LOC,0,,,2026-03-04 02:16:47,
3031,##AHUIL,LOC,0,,,2026-03-04 02:16:47,
3032,CAL,LOC,0,,,2026-03-04 02:16:47,
3033,##IFORNIA,LOC,0,,,2026-03-04 02:16:47,
3034,Capital Coah,ORG,0,,,2026-03-04 02:16:48,
3035,##sung Tech,ORG,0,,,2026-03-04 02:16:48,
3036,Doosung Tech,ORG,0,,,2026-03-04 02:16:48,
3037,Doo,ORG,0,,,2026-03-04 02:16:48,
3038,Padrino del Valle,PER,0,,,2026-03-04 02:16:48,
3039,##rino del Valle,PER,0,,,2026-03-04 02:16:48,
3040,Pad,PER,0,,,2026-03-04 02:16:48,
3041,Grupo Eran Industrial,ORG,0,,,2026-03-04 02:16:49,
3042,RC,ORG,0,,,2026-03-04 02:16:49,
3043,##G Media,ORG,0,,,2026-03-04 02:16:49,
3044,RCG Media,ORG,0,,,2026-03-04 02:16:49,
3045,Dual Borgstena,ORG,0,,,2026-03-04 02:16:49,
3046,##al Borgstena,ORG,0,,,2026-03-04 02:16:49,
3047,Du,ORG,0,,,2026-03-04 02:16:49,
3048,Real Estate Lifest,ORG,0,,,2026-03-04 02:16:50,
3049,Real Estate Lifestyle,ORG,0,,,2026-03-04 02:16:50,
3050,Grupo Eran,ORG,0,,,2026-03-04 02:16:50,
3051,##ra Harness,PER,0,,,2026-03-04 02:16:50,
3052,Yu,PER,0,,,2026-03-04 02:16:50,
3053,Alcaldesa,ORG,0,,,2026-03-04 02:16:50,
3054,Alcalde Iván Ochoa,PER,0,,,2026-03-04 02:16:50,
3055,Channel 12,ORG,0,,,2026-03-04 02:16:50,
3056,Channel,ORG,0,,,2026-03-04 02:16:50,
3057,Adolfo,PER,0,,,2026-03-04 02:16:50,
3058,Pueblo Mágico de Cuatro Ciénegas,LOC,0,,,2026-03-04 02:16:50,
3059,##úzquiz,LOC,0,,,2026-03-04 02:16:50,
3060,Centro de Frontera,LOC,0,,,2026-03-04 02:16:51,
3061,Gobierno De Co,ORG,0,,,2026-03-04 02:16:51,
3062,##diario México,ORG,0,,,2026-03-04 02:16:51,
3063,Tele,ORG,0,,,2026-03-04 02:16:51,
3064,##diar,ORG,0,,,2026-03-04 02:16:51,
3065,##an Daimay,ORG,0,,,2026-03-04 02:16:52,
3066,Arti,ORG,0,,,2026-03-04 02:16:52,
3067,##stic Milliners,ORG,0,,,2026-03-04 02:16:52,
3068,##AY PARRAS,ORG,0,,,2026-03-04 02:16:52,
3069,DA,ORG,0,,,2026-03-04 02:16:52,
3070,El Con,ORG,0,,,2026-03-04 02:16:53,
3071,El Congresista,ORG,0,,,2026-03-04 02:16:53,
3072,##imay,ORG,0,,,2026-03-04 02:16:53,
3073,##stic Milliner,ORG,0,,,2026-03-04 02:16:53,
3074,##gresista,LOC,0,,,2026-03-04 02:16:53,
